sample	library	run	r1_file	r2_file	reads_raw_r1	reads_raw_r2	reads_primers_fwd	reads_primers_rvs	reads_filtered_fwd	reads_filtered_rvs	reads_merged	reads_tabled	reads_chimera_checked	reads_tax.length_filtered
e00660-A-20240423	e00660-A-20240423	1	e00660-A_S50_L001_R1_001.fastq.gz	e00660-A_S50_L001_R2_001.fastq.gz	14066	14066	13896	13896	13785	13785	13541	13541	13492	13492
e00660-B-20240423	e00660-B-20240423	1	e00660-B_S125_L001_R1_001.fastq.gz	e00660-B_S125_L001_R2_001.fastq.gz	10984	10984	10808	10808	8645	8645	8489	8489	8455	8455
e00660-C-20240423	e00660-C-20240423	1	e00660-C_S200_L001_R1_001.fastq.gz	e00660-C_S200_L001_R2_001.fastq.gz	10527	10527	10404	10404	10377	10377	10258	10258	10165	10165
e00661-A-20240423	e00661-A-20240423	1	e00661-A_S51_L001_R1_001.fastq.gz	e00661-A_S51_L001_R2_001.fastq.gz	20031	20031	19727	19727	7494	7494	7297	7297	7297	7297
e00661-B-20240423	e00661-B-20240423	1	e00661-B_S126_L001_R1_001.fastq.gz	e00661-B_S126_L001_R2_001.fastq.gz	12961	12961	12784	12784	3822	3822	2061	2061	2029	2029
e00661-C-20240423	e00661-C-20240423	1	e00661-C_S201_L001_R1_001.fastq.gz	e00661-C_S201_L001_R2_001.fastq.gz	9707	9707	9579	9579	7047	7047	6969	6969	6881	6881
e00662-A-20240423	e00662-A-20240423	1	e00662-A_S52_L001_R1_001.fastq.gz	e00662-A_S52_L001_R2_001.fastq.gz	16927	16927	16684	16684	11207	11207	10751	10751	10373	10373
e00662-B-20240423	e00662-B-20240423	1	e00662-B_S127_L001_R1_001.fastq.gz	e00662-B_S127_L001_R2_001.fastq.gz	14448	14448	14264	14264	8648	8648	8435	8435	7778	7778
e00662-C-20240423	e00662-C-20240423	1	e00662-C_S202_L001_R1_001.fastq.gz	e00662-C_S202_L001_R2_001.fastq.gz	9701	9701	9575	9575	9536	9536	9435	9435	9228	9228
e00663-A-20240423	e00663-A-20240423	1	e00663-A_S53_L001_R1_001.fastq.gz	e00663-A_S53_L001_R2_001.fastq.gz	15463	15463	15234	15234	7737	7737	7648	7648	7524	7524
e00663-B-20240423	e00663-B-20240423	1	e00663-B_S128_L001_R1_001.fastq.gz	e00663-B_S128_L001_R2_001.fastq.gz	11986	11986	11835	11835	8715	8715	8548	8548	8521	8521
e00663-C-20240423	e00663-C-20240423	1	e00663-C_S203_L001_R1_001.fastq.gz	e00663-C_S203_L001_R2_001.fastq.gz	9036	9036	8920	8920	8810	8810	8733	8733	8656	8656
e00664-A-20240423	e00664-A-20240423	1	e00664-A_S54_L001_R1_001.fastq.gz	e00664-A_S54_L001_R2_001.fastq.gz	16886	16886	16635	16635	13116	13116	12979	12979	12426	12426
e00664-B-20240423	e00664-B-20240423	1	e00664-B_S129_L001_R1_001.fastq.gz	e00664-B_S129_L001_R2_001.fastq.gz	12948	12948	12754	12754	12723	12723	12363	12363	11646	11646
e00664-C-20240423	e00664-C-20240423	1	e00664-C_S204_L001_R1_001.fastq.gz	e00664-C_S204_L001_R2_001.fastq.gz	7257	7257	7153	7153	7127	7127	7064	7064	6737	6737
e00665-A-20240423	e00665-A-20240423	1	e00665-A_S55_L001_R1_001.fastq.gz	e00665-A_S55_L001_R2_001.fastq.gz	17414	17414	17154	17154	11314	11314	11149	11149	10722	10722
e00665-B-20240423	e00665-B-20240423	1	e00665-B_S130_L001_R1_001.fastq.gz	e00665-B_S130_L001_R2_001.fastq.gz	12664	12664	12518	12518	12477	12477	12318	12318	11871	11871
e00665-C-20240423	e00665-C-20240423	1	e00665-C_S205_L001_R1_001.fastq.gz	e00665-C_S205_L001_R2_001.fastq.gz	10105	10105	9983	9983	9963	9963	9782	9782	9324	9324
e00666-A-20240423	e00666-A-20240423	1	e00666-A_S56_L001_R1_001.fastq.gz	e00666-A_S56_L001_R2_001.fastq.gz	19340	19340	19063	19063	14696	14696	14339	14339	14108	14108
e00666-B-20240423	e00666-B-20240423	1	e00666-B_S131_L001_R1_001.fastq.gz	e00666-B_S131_L001_R2_001.fastq.gz	13933	13933	13740	13740	13683	13683	13436	13436	12925	12925
e00666-C-20240423	e00666-C-20240423	1	e00666-C_S206_L001_R1_001.fastq.gz	e00666-C_S206_L001_R2_001.fastq.gz	11190	11190	11053	11053	11015	11015	10941	10941	10438	10438
e00667-A-20240423	e00667-A-20240423	1	e00667-A_S57_L001_R1_001.fastq.gz	e00667-A_S57_L001_R2_001.fastq.gz	18748	18748	18428	18428	872	872	802	802	802	802
e00667-B-20240423	e00667-B-20240423	1	e00667-B_S132_L001_R1_001.fastq.gz	e00667-B_S132_L001_R2_001.fastq.gz	18341	18341	18105	18105	7805	7805	7421	7421	7383	7383
e00667-C-20240423	e00667-C-20240423	1	e00667-C_S207_L001_R1_001.fastq.gz	e00667-C_S207_L001_R2_001.fastq.gz	1454	1454	1436	1436	4	4	0	0	0	0
e00668-A-20240423	e00668-A-20240423	1	e00668-A_S58_L001_R1_001.fastq.gz	e00668-A_S58_L001_R2_001.fastq.gz	15792	15792	15584	15584	8601	8601	8424	8424	8395	8395
e00668-B-20240423	e00668-B-20240423	1	e00668-B_S133_L001_R1_001.fastq.gz	e00668-B_S133_L001_R2_001.fastq.gz	16976	16976	16663	16663	5912	5912	3093	3093	3093	3093
e00668-C-20240423	e00668-C-20240423	1	e00668-C_S208_L001_R1_001.fastq.gz	e00668-C_S208_L001_R2_001.fastq.gz	10930	10930	10798	10798	10772	10772	10606	10606	10580	10580
e00669-A-20240423	e00669-A-20240423	1	e00669-A_S59_L001_R1_001.fastq.gz	e00669-A_S59_L001_R2_001.fastq.gz	19709	19709	19428	19428	6160	6160	6041	6041	6037	6037
e00669-B-20240423	e00669-B-20240423	1	e00669-B_S134_L001_R1_001.fastq.gz	e00669-B_S134_L001_R2_001.fastq.gz	19787	19787	19500	19500	6585	6585	6426	6426	6426	6426
e00669-C-20240423	e00669-C-20240423	1	e00669-C_S209_L001_R1_001.fastq.gz	e00669-C_S209_L001_R2_001.fastq.gz	15078	15078	14845	14845	9345	9345	9161	9161	9082	9082
e00670-A-20240423	e00670-A-20240423	1	e00670-A_S60_L001_R1_001.fastq.gz	e00670-A_S60_L001_R2_001.fastq.gz	22634	22634	22327	22327	4437	4437	4205	4205	4112	4112
e00670-B-20240423	e00670-B-20240423	1	e00670-B_S135_L001_R1_001.fastq.gz	e00670-B_S135_L001_R2_001.fastq.gz	18171	18171	17903	17903	5372	5372	5073	5073	5073	5073
e00670-C-20240423	e00670-C-20240423	1	e00670-C_S210_L001_R1_001.fastq.gz	e00670-C_S210_L001_R2_001.fastq.gz	17145	17145	16912	16912	10780	10780	10615	10615	10337	10337
e00671-A-20240423	e00671-A-20240423	1	e00671-A_S61_L001_R1_001.fastq.gz	e00671-A_S61_L001_R2_001.fastq.gz	19217	19217	18942	18942	4745	4745	4575	4575	4575	4575
e00671-B-20240423	e00671-B-20240423	1	e00671-B_S136_L001_R1_001.fastq.gz	e00671-B_S136_L001_R2_001.fastq.gz	10825	10825	10686	10686	9667	9667	9528	9528	9427	9427
e00671-C-20240423	e00671-C-20240423	1	e00671-C_S211_L001_R1_001.fastq.gz	e00671-C_S211_L001_R2_001.fastq.gz	16089	16089	15859	15859	7359	7359	7290	7290	7290	7290
e00672-A-20240423	e00672-A-20240423	1	e00672-A_S62_L001_R1_001.fastq.gz	e00672-A_S62_L001_R2_001.fastq.gz	20429	20429	20119	20119	11271	11271	11047	11047	10820	10820
e00672-B-20240423	e00672-B-20240423	1	e00672-B_S137_L001_R1_001.fastq.gz	e00672-B_S137_L001_R2_001.fastq.gz	12811	12811	12636	12636	10339	10339	10253	10253	9990	9990
e00672-C-20240423	e00672-C-20240423	1	e00672-C_S212_L001_R1_001.fastq.gz	e00672-C_S212_L001_R2_001.fastq.gz	16913	16913	16691	16691	15413	15413	15304	15304	14537	14537
e00673-A-20240423	e00673-A-20240423	1	e00673-A_S63_L001_R1_001.fastq.gz	e00673-A_S63_L001_R2_001.fastq.gz	19686	19686	19417	19417	345	345	225	225	225	225
e00673-B-20240423	e00673-B-20240423	1	e00673-B_S138_L001_R1_001.fastq.gz	e00673-B_S138_L001_R2_001.fastq.gz	8710	8710	8605	8605	8460	8460	8376	8376	8376	8376
e00673-C-20240423	e00673-C-20240423	1	e00673-C_S213_L001_R1_001.fastq.gz	e00673-C_S213_L001_R2_001.fastq.gz	16114	16114	15898	15898	14453	14453	14292	14292	14283	14283
e00674-A-20240423	e00674-A-20240423	1	e00674-A_S64_L001_R1_001.fastq.gz	e00674-A_S64_L001_R2_001.fastq.gz	17761	17761	17525	17525	15718	15718	15363	15363	15151	15151
e00674-B-20240423	e00674-B-20240423	1	e00674-B_S139_L001_R1_001.fastq.gz	e00674-B_S139_L001_R2_001.fastq.gz	12214	12214	12072	12072	10898	10898	10675	10675	10633	10633
e00674-C-20240423	e00674-C-20240423	1	e00674-C_S214_L001_R1_001.fastq.gz	e00674-C_S214_L001_R2_001.fastq.gz	16141	16141	15914	15914	15657	15657	15496	15496	15253	15253
e00675-A-20240423	e00675-A-20240423	1	e00675-A_S65_L001_R1_001.fastq.gz	e00675-A_S65_L001_R2_001.fastq.gz	2498	2498	2462	2462	69	69	32	32	32	32
e00675-B-20240423	e00675-B-20240423	1	e00675-B_S140_L001_R1_001.fastq.gz	e00675-B_S140_L001_R2_001.fastq.gz	11373	11373	11241	11241	147	147	60	60	60	60
e00675-C-20240423	e00675-C-20240423	1	e00675-C_S215_L001_R1_001.fastq.gz	e00675-C_S215_L001_R2_001.fastq.gz	1008	1008	994	994	15	15	0	0	0	0
e00676-A-20240423	e00676-A-20240423	1	e00676-A_S66_L001_R1_001.fastq.gz	e00676-A_S66_L001_R2_001.fastq.gz	19099	19099	18859	18859	11864	11864	11627	11627	11599	11599
e00676-B-20240423	e00676-B-20240423	1	e00676-B_S141_L001_R1_001.fastq.gz	e00676-B_S141_L001_R2_001.fastq.gz	20750	20750	20366	20366	4830	4830	3180	3180	3180	3180
e00676-C-20240423	e00676-C-20240423	1	e00676-C_S216_L001_R1_001.fastq.gz	e00676-C_S216_L001_R2_001.fastq.gz	11486	11486	11360	11360	10769	10769	10608	10608	10529	10529
e00677-A-20240423	e00677-A-20240423	1	e00677-A_S67_L001_R1_001.fastq.gz	e00677-A_S67_L001_R2_001.fastq.gz	21047	21047	20762	20762	2485	2485	2409	2409	2409	2409
e00677-B-20240423	e00677-B-20240423	1	e00677-B_S142_L001_R1_001.fastq.gz	e00677-B_S142_L001_R2_001.fastq.gz	18510	18510	18247	18247	5234	5234	2127	2127	2127	2127
e00677-C-20240423	e00677-C-20240423	1	e00677-C_S217_L001_R1_001.fastq.gz	e00677-C_S217_L001_R2_001.fastq.gz	9889	9889	9743	9743	30	30	14	14	14	14
e00678-A-20240423	e00678-A-20240423	1	e00678-A_S68_L001_R1_001.fastq.gz	e00678-A_S68_L001_R2_001.fastq.gz	16686	16686	16423	16423	10343	10343	5783	5783	5639	5639
e00678-B-20240423	e00678-B-20240423	1	e00678-B_S143_L001_R1_001.fastq.gz	e00678-B_S143_L001_R2_001.fastq.gz	15918	15918	15672	15672	8753	8753	8557	8557	8445	8445
e00678-C-20240423	e00678-C-20240423	1	e00678-C_S218_L001_R1_001.fastq.gz	e00678-C_S218_L001_R2_001.fastq.gz	6853	6853	6775	6775	6759	6759	6729	6729	6544	6544
e00679-A-20240423	e00679-A-20240423	1	e00679-A_S69_L001_R1_001.fastq.gz	e00679-A_S69_L001_R2_001.fastq.gz	7705	7705	7568	7568	6623	6623	5931	5931	5931	5931
e00679-B-20240423	e00679-B-20240423	1	e00679-B_S144_L001_R1_001.fastq.gz	e00679-B_S144_L001_R2_001.fastq.gz	8550	8550	8362	8362	7423	7423	6743	6743	6743	6743
e00679-C-20240423	e00679-C-20240423	1	e00679-C_S219_L001_R1_001.fastq.gz	e00679-C_S219_L001_R2_001.fastq.gz	4609	4609	4523	4523	4419	4419	4162	4162	4150	4150
e00680-A-20240423	e00680-A-20240423	1	e00680-A_S70_L001_R1_001.fastq.gz	e00680-A_S70_L001_R2_001.fastq.gz	15746	15746	15540	15540	11836	11836	11668	11668	11350	11350
e00680-B-20240423	e00680-B-20240423	1	e00680-B_S145_L001_R1_001.fastq.gz	e00680-B_S145_L001_R2_001.fastq.gz	17984	17984	17719	17719	16588	16588	16412	16412	15719	15719
e00680-C-20240423	e00680-C-20240423	1	e00680-C_S220_L001_R1_001.fastq.gz	e00680-C_S220_L001_R2_001.fastq.gz	9463	9463	9328	9328	9314	9314	9273	9273	8807	8807
e00681-A-20240423	e00681-A-20240423	1	e00681-A_S71_L001_R1_001.fastq.gz	e00681-A_S71_L001_R2_001.fastq.gz	9467	9467	9364	9364	8224	8224	8031	8031	7996	7996
e00681-B-20240423	e00681-B-20240423	1	e00681-B_S146_L001_R1_001.fastq.gz	e00681-B_S146_L001_R2_001.fastq.gz	15289	15289	15102	15102	7051	7051	6958	6958	6958	6958
e00681-C-20240423	e00681-C-20240423	1	e00681-C_S221_L001_R1_001.fastq.gz	e00681-C_S221_L001_R2_001.fastq.gz	9746	9746	9625	9625	3424	3424	3403	3403	3403	3403
e00682-A-20240423	e00682-A-20240423	1	e00682-A_S72_L001_R1_001.fastq.gz	e00682-A_S72_L001_R2_001.fastq.gz	17689	17689	17403	17403	11701	11701	10331	10331	9672	9672
e00682-B-20240423	e00682-B-20240423	1	e00682-B_S147_L001_R1_001.fastq.gz	e00682-B_S147_L001_R2_001.fastq.gz	21503	21503	21193	21193	18068	18068	17902	17902	17216	17216
e00682-C-20240423	e00682-C-20240423	1	e00682-C_S222_L001_R1_001.fastq.gz	e00682-C_S222_L001_R2_001.fastq.gz	11107	11107	10963	10963	10683	10683	10615	10615	9699	9699
e01821-A-20240423	e01821-A-20240423	1	e01821-A_S226_L001_R1_001.fastq.gz	e01821-A_S226_L001_R2_001.fastq.gz	27798	27798	27401	27401	27309	27309	26833	26833	26039	26039
e01821-B-20240423	e01821-B-20240423	1	e01821-B_S322_L001_R1_001.fastq.gz	e01821-B_S322_L001_R2_001.fastq.gz	27090	27090	26711	26711	26627	26627	26117	26117	25573	25573
e01821-C-20240423	e01821-C-20240423	1	e01821-C_S418_L001_R1_001.fastq.gz	e01821-C_S418_L001_R2_001.fastq.gz	17165	17165	16922	16922	16811	16811	16546	16546	16198	16198
e01822-A-20240423	e01822-A-20240423	1	e01822-A_S227_L001_R1_001.fastq.gz	e01822-A_S227_L001_R2_001.fastq.gz	23484	23484	23135	23135	23057	23057	22512	22512	21997	21997
e01822-B-20240423	e01822-B-20240423	1	e01822-B_S323_L001_R1_001.fastq.gz	e01822-B_S323_L001_R2_001.fastq.gz	25913	25913	25510	25510	25373	25373	24864	24864	24385	24385
e01822-C-20240423	e01822-C-20240423	1	e01822-C_S419_L001_R1_001.fastq.gz	e01822-C_S419_L001_R2_001.fastq.gz	12939	12939	12741	12741	12673	12673	12422	12422	12195	12195
e01823-A-20240423	e01823-A-20240423	1	e01823-A_S228_L001_R1_001.fastq.gz	e01823-A_S228_L001_R2_001.fastq.gz	25323	25323	24923	24923	24704	24704	24234	24234	23570	23570
e01823-B-20240423	e01823-B-20240423	1	e01823-B_S324_L001_R1_001.fastq.gz	e01823-B_S324_L001_R2_001.fastq.gz	26218	26218	25862	25862	25762	25762	25242	25242	24688	24688
e01823-C-20240423	e01823-C-20240423	1	e01823-C_S420_L001_R1_001.fastq.gz	e01823-C_S420_L001_R2_001.fastq.gz	22070	22070	21759	21759	21521	21521	20807	20807	20412	20412
e01824-A-20240423	e01824-A-20240423	1	e01824-A_S229_L001_R1_001.fastq.gz	e01824-A_S229_L001_R2_001.fastq.gz	17702	17702	17441	17441	3144	3144	3076	3076	3076	3076
e01824-B-20240423	e01824-B-20240423	1	e01824-B_S325_L001_R1_001.fastq.gz	e01824-B_S325_L001_R2_001.fastq.gz	16979	16979	16731	16731	3682	3682	3615	3615	3615	3615
e01824-C-20240423	e01824-C-20240423	1	e01824-C_S421_L001_R1_001.fastq.gz	e01824-C_S421_L001_R2_001.fastq.gz	8438	8438	8329	8329	92	92	57	57	57	57
e01825-A-20240423	e01825-A-20240423	1	e01825-A_S230_L001_R1_001.fastq.gz	e01825-A_S230_L001_R2_001.fastq.gz	27879	27879	27452	27452	26881	26881	26215	26215	25631	25631
e01825-B-20240423	e01825-B-20240423	1	e01825-B_S326_L001_R1_001.fastq.gz	e01825-B_S326_L001_R2_001.fastq.gz	31076	31076	30632	30632	30543	30543	30039	30039	29338	29338
e01825-C-20240423	e01825-C-20240423	1	e01825-C_S422_L001_R1_001.fastq.gz	e01825-C_S422_L001_R2_001.fastq.gz	24534	24534	24236	24236	23898	23898	23572	23572	22981	22981
e01826-A-20240423	e01826-A-20240423	1	e01826-A_S231_L001_R1_001.fastq.gz	e01826-A_S231_L001_R2_001.fastq.gz	25712	25712	25367	25367	25296	25296	24879	24879	24475	24475
e01826-B-20240423	e01826-B-20240423	1	e01826-B_S327_L001_R1_001.fastq.gz	e01826-B_S327_L001_R2_001.fastq.gz	23612	23612	23289	23289	23218	23218	22814	22814	22455	22455
e01826-C-20240423	e01826-C-20240423	1	e01826-C_S423_L001_R1_001.fastq.gz	e01826-C_S423_L001_R2_001.fastq.gz	24186	24186	23851	23851	23788	23788	23357	23357	22975	22975
e01827-A-20240423	e01827-A-20240423	1	e01827-A_S232_L001_R1_001.fastq.gz	e01827-A_S232_L001_R2_001.fastq.gz	28734	28734	28344	28344	28047	28047	27567	27567	26986	26986
e01827-B-20240423	e01827-B-20240423	1	e01827-B_S328_L001_R1_001.fastq.gz	e01827-B_S328_L001_R2_001.fastq.gz	27893	27893	27482	27482	26732	26732	26206	26206	25525	25525
e01827-C-20240423	e01827-C-20240423	1	e01827-C_S424_L001_R1_001.fastq.gz	e01827-C_S424_L001_R2_001.fastq.gz	25655	25655	25331	25331	24379	24379	23873	23873	23352	23352
e01828-A-20240423	e01828-A-20240423	1	e01828-A_S233_L001_R1_001.fastq.gz	e01828-A_S233_L001_R2_001.fastq.gz	15809	15809	15588	15588	2762	2762	2700	2700	2700	2700
e01828-B-20240423	e01828-B-20240423	1	e01828-B_S329_L001_R1_001.fastq.gz	e01828-B_S329_L001_R2_001.fastq.gz	10529	10529	10279	10279	67	67	13	13	13	13
e01828-C-20240423	e01828-C-20240423	1	e01828-C_S425_L001_R1_001.fastq.gz	e01828-C_S425_L001_R2_001.fastq.gz	11952	11952	11796	11796	64	64	13	13	13	13
e01829-A-20240423	e01829-A-20240423	1	e01829-A_S234_L001_R1_001.fastq.gz	e01829-A_S234_L001_R2_001.fastq.gz	12510	12510	12377	12377	12320	12320	12075	12075	11982	11982
e01829-B-20240423	e01829-B-20240423	1	e01829-B_S330_L001_R1_001.fastq.gz	e01829-B_S330_L001_R2_001.fastq.gz	39215	39215	38670	38670	38066	38066	37420	37420	36981	36981
e01829-C-20240423	e01829-C-20240423	1	e01829-C_S426_L001_R1_001.fastq.gz	e01829-C_S426_L001_R2_001.fastq.gz	34565	34565	34130	34130	33884	33884	32884	32884	32402	32402
e01830-A-20240423	e01830-A-20240423	1	e01830-A_S235_L001_R1_001.fastq.gz	e01830-A_S235_L001_R2_001.fastq.gz	31819	31819	31378	31378	31267	31267	30338	30338	29991	29991
e01830-B-20240423	e01830-B-20240423	1	e01830-B_S331_L001_R1_001.fastq.gz	e01830-B_S331_L001_R2_001.fastq.gz	31812	31812	31411	31411	31293	31293	30500	30500	30075	30075
e01830-C-20240423	e01830-C-20240423	1	e01830-C_S427_L001_R1_001.fastq.gz	e01830-C_S427_L001_R2_001.fastq.gz	16283	16283	16054	16054	14980	14980	14653	14653	14536	14536
e01831-A-20240423	e01831-A-20240423	1	e01831-A_S236_L001_R1_001.fastq.gz	e01831-A_S236_L001_R2_001.fastq.gz	103	103	99	99	76	76	54	54	54	54
e01831-B-20240423	e01831-B-20240423	1	e01831-B_S332_L001_R1_001.fastq.gz	e01831-B_S332_L001_R2_001.fastq.gz	44137	44137	43540	43540	43410	43410	42493	42493	41943	41941
e01831-C-20240423	e01831-C-20240423	1	e01831-C_S428_L001_R1_001.fastq.gz	e01831-C_S428_L001_R2_001.fastq.gz	40230	40230	39678	39678	37442	37442	36581	36581	36120	36120
e01832-A-20240423	e01832-A-20240423	1	e01832-A_S237_L001_R1_001.fastq.gz	e01832-A_S237_L001_R2_001.fastq.gz	2963	2963	2917	2917	2902	2902	2874	2874	2874	2874
e01832-B-20240423	e01832-B-20240423	1	e01832-B_S333_L001_R1_001.fastq.gz	e01832-B_S333_L001_R2_001.fastq.gz	544	544	534	534	526	526	515	515	515	515
e01832-C-20240423	e01832-C-20240423	1	e01832-C_S429_L001_R1_001.fastq.gz	e01832-C_S429_L001_R2_001.fastq.gz	8155	8155	8018	8018	71	71	35	35	35	35
e01833-A-20240423	e01833-A-20240423	1	e01833-A_S238_L001_R1_001.fastq.gz	e01833-A_S238_L001_R2_001.fastq.gz	40115	40115	39604	39604	38618	38618	37961	37961	37055	37055
e01833-B-20240423	e01833-B-20240423	1	e01833-B_S334_L001_R1_001.fastq.gz	e01833-B_S334_L001_R2_001.fastq.gz	40796	40796	40210	40210	39925	39925	39294	39294	38101	38101
e01833-C-20240423	e01833-C-20240423	1	e01833-C_S430_L001_R1_001.fastq.gz	e01833-C_S430_L001_R2_001.fastq.gz	34491	34491	34026	34026	33370	33370	32769	32769	31899	31899
e01834-A-20240423	e01834-A-20240423	1	e01834-A_S239_L001_R1_001.fastq.gz	e01834-A_S239_L001_R2_001.fastq.gz	42462	42462	41829	41829	41569	41569	40948	40948	39637	39637
e01834-B-20240423	e01834-B-20240423	1	e01834-B_S335_L001_R1_001.fastq.gz	e01834-B_S335_L001_R2_001.fastq.gz	38168	38168	37583	37583	37299	37299	36830	36830	35740	35740
e01834-C-20240423	e01834-C-20240423	1	e01834-C_S431_L001_R1_001.fastq.gz	e01834-C_S431_L001_R2_001.fastq.gz	36149	36149	35664	35664	35174	35174	34651	34651	33611	33611
e01835-A-20240423	e01835-A-20240423	1	e01835-A_S240_L001_R1_001.fastq.gz	e01835-A_S240_L001_R2_001.fastq.gz	19257	19257	18996	18996	68	68	0	0	0	0
e01835-B-20240423	e01835-B-20240423	1	e01835-B_S336_L001_R1_001.fastq.gz	e01835-B_S336_L001_R2_001.fastq.gz	28278	28278	11957	11957	950	950	0	0	0	0
e01835-C-20240423	e01835-C-20240423	1	e01835-C_S432_L001_R1_001.fastq.gz	e01835-C_S432_L001_R2_001.fastq.gz	14438	14438	14239	14239	104	104	0	0	0	0
e01836-A-20240423	e01836-A-20240423	1	e01836-A_S241_L001_R1_001.fastq.gz	e01836-A_S241_L001_R2_001.fastq.gz	15620	15620	15410	15410	15324	15324	14727	14727	14653	14653
e01836-B-20240423	e01836-B-20240423	1	e01836-B_S337_L001_R1_001.fastq.gz	e01836-B_S337_L001_R2_001.fastq.gz	12234	12234	12043	12043	11939	11939	11507	11507	11442	11442
e01836-C-20240423	e01836-C-20240423	1	e01836-C_S433_L001_R1_001.fastq.gz	e01836-C_S433_L001_R2_001.fastq.gz	13632	13632	13441	13441	13346	13346	12773	12773	12706	12706
e01837-A-20240423	e01837-A-20240423	1	e01837-A_S242_L001_R1_001.fastq.gz	e01837-A_S242_L001_R2_001.fastq.gz	10744	10744	10608	10608	41	41	0	0	0	0
e01837-B-20240423	e01837-B-20240423	1	e01837-B_S338_L001_R1_001.fastq.gz	e01837-B_S338_L001_R2_001.fastq.gz	309	309	261	261	31	31	22	22	22	22
e01837-C-20240423	e01837-C-20240423	1	e01837-C_S434_L001_R1_001.fastq.gz	e01837-C_S434_L001_R2_001.fastq.gz	75	75	74	74	28	28	0	0	0	0
e01838-A-20240423	e01838-A-20240423	1	e01838-A_S243_L001_R1_001.fastq.gz	e01838-A_S243_L001_R2_001.fastq.gz	39969	39969	39437	39437	38515	38515	37613	37613	37115	37115
e01838-B-20240423	e01838-B-20240423	1	e01838-B_S339_L001_R1_001.fastq.gz	e01838-B_S339_L001_R2_001.fastq.gz	45662	45662	45020	45020	44787	44787	43852	43852	43525	43525
e01838-C-20240423	e01838-C-20240423	1	e01838-C_S435_L001_R1_001.fastq.gz	e01838-C_S435_L001_R2_001.fastq.gz	37346	37346	36815	36815	36614	36614	35712	35712	35297	35297
e01839-A-20240423	e01839-A-20240423	1	e01839-A_S244_L001_R1_001.fastq.gz	e01839-A_S244_L001_R2_001.fastq.gz	38398	38398	37849	37849	37610	37610	36563	36563	36221	36221
e01839-B-20240423	e01839-B-20240423	1	e01839-B_S340_L001_R1_001.fastq.gz	e01839-B_S340_L001_R2_001.fastq.gz	40774	40774	40153	40153	39936	39936	39053	39053	38752	38752
e01839-C-20240423	e01839-C-20240423	1	e01839-C_S436_L001_R1_001.fastq.gz	e01839-C_S436_L001_R2_001.fastq.gz	36696	36696	36150	36150	35742	35742	34854	34854	34361	34361
e01840-A-20240423	e01840-A-20240423	1	e01840-A_S245_L001_R1_001.fastq.gz	e01840-A_S245_L001_R2_001.fastq.gz	41165	41165	40587	40587	40373	40373	38884	38884	38585	38585
e01840-B-20240423	e01840-B-20240423	1	e01840-B_S341_L001_R1_001.fastq.gz	e01840-B_S341_L001_R2_001.fastq.gz	41920	41920	41352	41352	40348	40348	39200	39200	39006	39006
e01840-C-20240423	e01840-C-20240423	1	e01840-C_S437_L001_R1_001.fastq.gz	e01840-C_S437_L001_R2_001.fastq.gz	36145	36145	35568	35568	35422	35422	34241	34241	34001	34001
